Trade,UpdateTime,UpdatedDay,UpdatedTime,TradeTime,TradedDay,TradedTime,Desk,CapturedBy,TradeStatus,TraderId,Instrument,Reason,Nominal,FloatRef,LastResetDate,LastResetRate,Theta,Loss,Unexplained,EventTypeCategoryLevel1,BusinessLineLevel1,LossIndicator,exposure
8555679,30/01/2013 07:17,30,0.303303518,02/09/2008 17:23,2,0.692239586,Rates,TECHSUPPORT,BO Confirmed,DIRECTOR,TotalReturnSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,1610.579225
24066246,30/01/2013 17:23,30,0.692035801,09/01/2013 08:17,9,0.321523443,Derivatives,TECHSUPPORT,BO Confirmed,ANALYST,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,21.37949074
23002730,30/01/2013 19:25,30,0.774284825,23/10/2012 02:12,23,0.075026917,SND,TECHSUPPORT,BO Confirmed,DIRECTOR,Curr,Commodities Early Delivery,0,0,0,0,0,0,0,EL6,BL3,1,99.71736111
24953573,31/01/2013 01:18,31,0.054358842,31/01/2013 01:18,31,0.054358842,Bonds/Repos,MIDOFFICE,BO Confirmed,MNGDIRECTOR,Other,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,1,0
9241722,31/01/2013 07:09,31,0.285696298,28/10/2008 06:04,28,0.252728937,Rates,UNAUTHORISED,BO Confirmed,AMBA,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1556.04537
23802325,31/01/2013 07:29,31,0.311610843,04/01/2013 17:21,4,0.693980771,Bonds/Repos,MIDOFFICE,BO Confirmed,DIRECTOR,TotalReturnSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,26.58885417
19072473,31/01/2013 09:25,31,0.357898332,21/08/2011 07:12,21,0.299698007,Derivatives,MIDOFFICE,BO-BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,529.0923148
12481728,31/01/2013 18:23,31,0.734182039,23/10/2009 18:03,23,0.748012567,Derivatives,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,Future/Forward,Sales Credits,0,0,0,0,0,0,0,EL6,BL4,1,1196.013947
8982377,01/02/2013 01:19,1,0.054960395,01/10/2008 13:07,31,0.537054807,MM,MIDOFFICE,BO-BO Confirmed,ANALYST,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL5,1,1583.508183
13396448,01/02/2013 02:19,1,0.070036346,12/02/2010 14:29,12,0.563142932,MM,PROD CONTROLLER,BO-BO Confirmed,DIRECTOR,CurrSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,1084.493113
24986048,01/02/2013 05:28,1,0.188605154,01/02/2013 05:28,1,0.188605154,MM,TECHSUPPORT,BO-BO Confirmed,AMBA,FRA,Calendar Related,0,0,0,0,0,0,0,EL6,BL3,1,0
20663560,01/02/2013 15:05,1,0.621338505,11/03/2012 02:22,11,0.068371725,Derivatives,TECHSUPPORT,BO Confirmed,ANALYST,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL5,1,327.5297338
19978798,01/02/2013 15:23,1,0.60887083,19/12/2011 10:01,19,0.415718208,SND,PROD CONTROLLER,BO-BO Confirmed,VICE PRINCIPAL,TotalReturnSwap,Corrected NDEUSSA Reset Level,0,0,0,0,0,0,0,EL6,BL7,1,410.2235185
23441782,04/02/2013 07:02,4,0.290438776,17/12/2012 06:13,17,0.24095309,Commodities,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,CreditDefaultSwap,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,49.03416667
17356175,04/02/2013 10:29,4,0.436616407,22/03/2011 00:03,22,0.002146343,Management/Other,MIDOFFICE,BO-BO Confirmed,AMBA,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,685.4348495
8288553,04/02/2013 12:14,4,0.490616683,17/06/2008 18:15,17,0.760283229,Africa,MIDOFFICE,BO Confirmed,ASSOCIATE,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1692.749502
13702290,05/02/2013 03:05,5,0.12165126,03/03/2010 17:26,31,0.72651326,Derivatives,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,1069.402083
22292478,05/02/2013 05:01,5,0.20924753,16/07/2012 09:01,16,0.375960442,MM,TECHSUPPORT,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,266426.8684,0,EL6,BL3,1,203.833287
432122,05/02/2013 05:07,5,0.203479295,25/01/2006 18:12,25,0.741745802,Management/Other,TECHSUPPORT,BO-BO Confirmed,ANALYST,Swap,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,2567.454792
11466568,05/02/2013 06:03,5,0.251936262,28/06/2009 05:03,28,0.210537327,SND,TECHSUPPORT,BO Confirmed,ASSOCIATE,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL3,1,1318.041701
1443917,05/02/2013 06:20,5,0.235982682,20/06/2006 01:12,20,0.033359619,Commodities,TECHSUPPORT,BO Confirmed,ASSOCIATE,SecurityLoan,Calendar Related,0,0,0,0,0,9030793.541,0,EL6,BL2,1,2422.213993
4870029,05/02/2013 07:17,5,0.280081752,19/07/2007 12:03,19,0.497865768,Management/Other,TECHSUPPORT,BO Confirmed,ASSOCIATE,Swap,Trade enrichment for system flow,0,0,0,0,0,258184.0098,0,EL1,BL6,1,2027.801563
25308139,05/02/2013 13:27,5,0.523005253,05/02/2013 13:27,5,0.523005253,Derivatives,TECHSUPPORT,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL4,1,0
25149935,05/02/2013 14:30,5,0.562706062,05/02/2013 01:17,5,0.029601389,Bonds/Repos,PROD ACCOUNTANT,BO-BO Confirmed,DIRECTOR,Deposit,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,1,0.550648148
18357282,05/02/2013 18:29,5,0.770416558,09/07/2011 09:14,9,0.365579999,Management/Other,MIDOFFICE,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL6,1,577.3853935
10500560,06/02/2013 00:29,6,0.01994993,26/03/2009 07:16,26,0.280296022,Prime Services,PROD CONTROLLER,BO Confirmed,VICE PRINCIPAL,SecurityLoan,Calendar Related,0,0,0,0,0,211620.2683,0,EL6,BL6,1,1412.717292
4130384,06/02/2013 14:06,6,0.579318742,10/05/2007 00:09,10,0.006174397,Derivatives,TECHSUPPORT,BO Confirmed,AMBA,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2099.581319
17407404,07/02/2013 02:08,7,0.077696341,29/03/2011 12:27,29,0.519092362,Derivatives,TECHSUPPORT,BO Confirmed,ANALYST,Curr,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,680.5698727
14103786,07/02/2013 06:21,7,0.235515872,01/05/2010 16:12,1,0.674684861,SND,TECHSUPPORT,BO Confirmed,ASSOCIATE,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL4,1,1012.589375
11300733,07/02/2013 10:22,7,0.401099101,06/06/2009 07:20,6,0.305339958,Prime Services,TECHSUPPORT,BO Confirmed,ASSOCIATE,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,1342.126458
3296422,07/02/2013 13:09,7,0.53523642,08/03/2007 01:22,8,0.026547797,MM,TECHSUPPORT,BO Confirmed,DIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,258770.1167,0,EL6,BL5,1,2163.490995
19859030,07/02/2013 13:24,7,0.558608953,22/11/2011 18:09,22,0.756454906,Bonds/Repos,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Swap,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,1,442.8021528
423599,07/02/2013 15:11,7,0.632735518,21/01/2006 10:11,21,0.408958682,Derivatives,TECHSUPPORT,BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,2574.208356
6135812,08/02/2013 00:22,8,0.015599891,11/12/2007 14:17,11,0.571501601,Derivatives,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL4,1,1885.42044
4501794,08/02/2013 03:26,8,0.106936386,10/06/2007 16:24,10,0.650341157,MM,PROD CONTROLLER,BO-BO Confirmed,ANALYST,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,2069.459398
6493452,08/02/2013 04:11,8,0.174056037,19/01/2008 07:25,19,0.27403996,Rates,TECHSUPPORT,Terminated,MNGDIRECTOR,Swap,Payments Related,0,0,0,0,0,239310.1807,0,EL1,BL2,1,1846.865266
25299448,08/02/2013 06:23,8,0.266023874,08/02/2013 06:23,8,0.266023874,Prime Services,UNAUTHORISED,BO Confirmed,DIRECTOR,Curr,Commodities Early Delivery,0,0,0,0,0,258260.2625,0,EL6,BL6,1,0
964934,08/02/2013 08:10,8,0.326727031,12/04/2006 05:00,12,0.208586454,Bonds/Repos,TECHSUPPORT,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,241959.9775,0,EL6,BL2,1,2494.132025
4078871,08/02/2013 14:13,8,0.574553782,05/05/2007 01:26,5,0.059998525,Derivatives,TECHSUPPORT,BO Confirmed,DIRECTOR,CurrSwap,Trade enrichment for system flow,0,0,0,0,0,248652.0689,0,EL1,BL2,1,2106.532604
10609144,08/02/2013 14:24,8,0.599705906,31/03/2009 01:16,31,0.052868613,MM,PROD CONTROLLER,BO Confirmed,ASSOCIATE,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL3,1,1410.547419
3868283,08/02/2013 18:15,8,0.760554579,19/04/2007 08:29,19,0.353758659,Derivatives,UNAUTHORISED,BO Confirmed,VICE PRINCIPAL,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL5,1,2122.406794
12816168,11/02/2013 00:25,11,0.017035573,22/11/2009 08:26,22,0.35171456,MM,TECHSUPPORT,BO-BO Confirmed,AMBA,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL3,1,1176.665972
6158807,11/02/2013 04:28,11,0.185770987,17/12/2007 06:29,17,0.230010348,MM,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL5,1,1882.916157
1883347,11/02/2013 05:28,11,0.18861262,08/08/2006 04:02,8,0.167793266,SND,TECHSUPPORT,BO Confirmed,ASSOCIATE,SecurityLoan,Calendar Related,0,0,0,0,0,213585.5483,0,EL6,BL2,1,2379.059734
1286737,11/02/2013 11:27,11,0.476751667,01/06/2006 17:01,1,0.707535598,SND,UNAUTHORISED,BO-BO Confirmed,ANALYST,Swap,Portfolio Move / Restructure,0,0,0,0,0,0,0,EL6,BL2,1,2446.768287
1466990,11/02/2013 15:28,11,0.64471983,04/05/2006 03:21,4,0.139851265,Derivatives,PROD CONTROLLER,BO Confirmed,VICE PRINCIPAL,CreditDefaultSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,2475.504873
16962476,11/02/2013 16:19,11,0.65378137,16/02/2011 13:15,16,0.551878806,Management/Other,UNAUTHORISED,BO Confirmed,MNGDIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,726.1278819
10503227,11/02/2013 17:27,11,0.689407949,16/03/2009 02:02,16,0.081887926,MM,PROD CONTROLLER,BO Confirmed,DIRECTOR,Swap,Payments Related,0,0,0,0,0,0,0,EL1,BL3,1,1428.642477
2671382,12/02/2013 13:25,12,0.524652745,19/10/2006 12:29,19,0.480076868,SND,PROD CONTROLLER,BO Confirmed,ASSOCIATE,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,262655.1218,0,EL6,BL3,1,2308.039016
10049237,13/02/2013 12:07,13,0.495193168,01/02/2009 14:02,1,0.584456999,SND,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Curr,Commodities Early Delivery,0,0,0,0,0,0,0,EL6,BL2,1,1472.919931
20630032,13/02/2013 14:13,13,0.592099566,22/02/2012 12:19,22,0.487094465,Management/Other,TECHSUPPORT,BO-BO Confirmed,ANALYST,TotalReturnSwap,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,357.0791435
23963668,13/02/2013 16:08,13,0.672095324,07/01/2013 14:23,7,0.599561795,Bonds/Repos,PROD ACCOUNTANT,BO Confirmed,MNGDIRECTOR,Swap,Payments Related,0,0,0,0,0,0,0,EL4,BL2,1,37.07278935
18810529,14/02/2013 04:28,14,0.186340082,26/07/2011 11:02,26,0.459812073,Derivatives,TECHSUPPORT,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,258622.2703,0,EL6,BL2,1,568.7265278
25710877,14/02/2013 09:30,14,0.354401968,14/02/2013 05:04,14,0.205265398,SND,MIDOFFICE,BO Confirmed,DIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,0.184664352
574829,14/02/2013 10:17,14,0.40511459,11/02/2006 11:29,11,0.478535192,Equity,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,212621.9644,0,EL1,BL2,1,2559.950197
6814592,15/02/2013 13:04,15,0.544140341,29/02/2008 08:15,29,0.322934233,Management/Other,MIDOFFICE,BO-BO Confirmed,ASSOCIATE,BuySellback,Acquirer,0,0,0,0,0,9027772.979,0,EL1,BL2,1,1813.200972
21605643,15/02/2013 15:08,15,0.619271198,10/05/2012 18:19,10,0.736555937,Management/Other,MIDOFFICE,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL9,1,280.8672801
3187660,15/02/2013 17:29,15,0.68790611,03/03/2007 06:09,31,0.244090862,MM,TECHSUPPORT,BO Confirmed,DIRECTOR,Deposit,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2176.472176
17246747,18/02/2013 02:11,18,0.091249405,09/03/2011 18:12,9,0.75845648,Prime Services,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,711.3327894
7131163,18/02/2013 03:12,18,0.133427473,29/03/2008 16:04,29,0.664034448,Derivatives,PROD CONTROLLER,BO Confirmed,MNGDIRECTOR,TotalReturnSwap,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1786.463831
5924351,18/02/2013 06:21,18,0.264515134,20/11/2007 12:08,20,0.494420177,Rates,PROD CONTROLLER,BO-BO Confirmed,MNGDIRECTOR,Bond,Calendar Related,0,0,0,0,0,243306.5147,0,EL6,BL2,1,1916.759074
25846235,18/02/2013 09:06,18,0.370698142,18/02/2013 05:09,18,0.214506113,Rates,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,TotalReturnSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,0.164641204
1972500,18/02/2013 10:20,18,0.430801568,28/06/2006 16:08,28,0.672189192,Derivatives,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2426.758542
17406109,19/02/2013 03:26,19,0.106768556,28/03/2011 19:06,28,0.787747486,Africa,TECHSUPPORT,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL3,1,693.3471528
19833665,19/02/2013 04:30,19,0.187370268,22/11/2011 02:10,22,0.07608543,Management/Other,PROD ACCOUNTANT,BO Confirmed,VICE PRINCIPAL,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,455.0970486
23201610,19/02/2013 06:20,19,0.236279638,25/11/2012 17:07,25,0.703181665,Rates,TECHSUPPORT,BO Confirmed,ANALYST,TotalReturnSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,85.5505787
11613531,19/02/2013 10:08,19,0.411040654,11/07/2009 04:01,11,0.16565398,SND,TECHSUPPORT,BO Confirmed,DIRECTOR,CreditDefaultSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,244783.6041,0,EL6,BL4,1,1319.254618
11830092,19/02/2013 14:06,19,0.587624761,26/07/2009 10:26,26,0.398617474,Bonds/Repos,PROD CONTROLLER,BO Confirmed,MNGDIRECTOR,Swap,Calendar Related,0,0,0,0,0,274217.3025,0,EL6,BL2,1,1304.152894
15890515,20/02/2013 03:21,20,0.110724829,06/11/2010 16:06,6,0.662822855,SND,TECHSUPPORT,BO Confirmed,ASSOCIATE,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,836.4687384
10253789,20/02/2013 04:22,20,0.18185125,01/03/2009 08:12,1,0.325031256,Derivatives,PROD CONTROLLER,BO Confirmed,ANALYST,Curr,Commodities Early Delivery,0,0,0,0,0,246649.451,0,EL6,BL4,1,1451.840336
2696223,20/02/2013 12:14,20,0.490469148,22/01/2007 07:23,22,0.307946779,MM,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,BuySellback,Acquirer,0,0,0,0,0,258433.3109,0,EL1,BL3,1,2221.201968
1421480,20/02/2013 13:24,20,0.558626409,14/06/2006 18:09,14,0.743872594,Equity,PROD CONTROLLER,BO Confirmed,AMBA,FRN,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,2442.802245
17648926,20/02/2013 15:01,20,0.625634417,13/04/2011 07:07,13,0.286878294,SND,MIDOFFICE,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL3,1,679.3291551
24908649,20/02/2013 16:16,20,0.655317501,29/01/2013 15:06,29,0.629419073,Derivatives,PROD CONTROLLER,BO Confirmed,DIRECTOR,Curr,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,22.04859954
23167256,20/02/2013 18:06,20,0.754186296,20/11/2012 19:07,20,0.786575839,Management/Other,TECHSUPPORT,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,91.95743056
18138264,21/02/2013 07:16,21,0.303071424,11/06/2011 00:27,11,0.019077419,SND,TECHSUPPORT,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL3,1,621.2839931
25706225,21/02/2013 10:09,21,0.410112044,13/02/2013 16:15,13,0.656113014,Derivatives,MIDOFFICE,BO Confirmed,ASSOCIATE,SecurityLoan,Calendar Related,0,0,0,0,0,243369.7402,0,EL6,BL2,1,7.74599537
19944234,21/02/2013 10:19,21,0.403812727,11/12/2011 10:19,11,0.403489301,SND,MIDOFFICE,BO-BO Confirmed,ANALYST,IndexLinkedBond,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,438.0003241
25707348,21/02/2013 13:01,21,0.540974358,14/02/2013 12:22,14,0.515117982,Derivatives,TECHSUPPORT,BO Confirmed,AMBA,Curr,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,7.026921296
14119865,21/02/2013 13:16,21,0.530818695,28/03/2010 16:01,28,0.667482214,Prime Services,MIDOFFICE,BO Confirmed,ANALYST,CurrSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL1,BL6,1,1060.885567
24955442,22/02/2013 00:12,22,0.008023506,31/01/2013 10:11,31,0.424051522,Africa,TECHSUPPORT,BO-BO Confirmed,MNGDIRECTOR,Swap,Calendar Related,0,0,0,0,0,258773.266,0,EL7,BL2,1,21.58408565
1986178,22/02/2013 05:19,22,0.195209768,19/09/2006 15:03,19,0.623172808,Derivatives,MIDOFFICE,BO Confirmed,ASSOCIATE,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,2347.594259
14148275,22/02/2013 10:19,22,0.43009681,06/05/2010 07:21,6,0.276736752,MM,PROD CONTROLLER,BO Confirmed,ASSOCIATE,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL5,1,1023.123495
22434022,25/02/2013 06:18,25,0.262485158,30/07/2012 12:19,30,0.487115292,Bonds/Repos,PROD CONTROLLER,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,251542.2998,0,EL6,BL2,1,209.7490046
19074983,25/02/2013 07:27,25,0.273262766,21/08/2011 15:26,21,0.607040814,MM,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Deposit,Brokerage Related,0,0,0,0,0,267767.076,0,EL6,BL3,1,553.6676157
2927541,25/02/2013 17:17,25,0.696735324,09/02/2007 17:26,9,0.726494769,Bonds/Repos,UNAUTHORISED,BO Confirmed,ANALYST,Swap,Payments Related,0,0,0,0,0,212553.9476,0,EL4,BL2,1,2207.993854
25363987,26/02/2013 04:06,26,0.171129744,07/02/2013 10:21,7,0.431186646,Prime Services,TECHSUPPORT,BO-BO Confirmed,AMBA,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL6,1,18.73982639
7245256,26/02/2013 07:25,26,0.309353352,11/04/2008 19:13,11,0.782964793,Bonds/Repos,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Swap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL2,1,1781.508333
1008398,26/02/2013 17:26,26,0.690114881,25/04/2006 18:22,25,0.735004736,Africa,MIDOFFICE,BO-BO Confirmed,ANALYST,FRN,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,1,2498.960995
24106053,27/02/2013 09:21,27,0.360622793,10/01/2013 06:21,10,0.264518212,Prime Services,PROD CONTROLLER,BO-BO Confirmed,AMBA,Future/Forward,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,48.12513889
18225555,27/02/2013 10:28,27,0.436183443,22/06/2011 06:05,22,0.253228064,Prime Services,TECHSUPPORT,BO-BO Confirmed,ANALYST,SecurityLoan,Acquirer,0,0,0,0,0,0,0,EL1,BL6,1,616.1824653
4264880,27/02/2013 12:02,27,0.49848237,17/05/2007 02:14,17,0.073348751,Africa,TECHSUPPORT,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,2113.408194
19972287,27/02/2013 13:17,27,0.553657647,14/01/2012 06:21,14,0.235695044,Management/Other,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL6,1,410.2887963
12753934,27/02/2013 16:10,27,0.659917734,01/12/2009 02:29,1,0.103426926,Bonds/Repos,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Other,Payments Related,0,0,0,0,0,256985.1883,0,EL4,BL2,1,1184.570289
25212835,27/02/2013 17:24,27,0.724965246,05/02/2013 15:17,5,0.613491427,Derivatives,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,FRN,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,22.08792824
9674307,28/02/2013 03:19,28,0.138299454,09/12/2008 14:21,9,0.568961528,MM,TECHSUPPORT,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL5,1,1541.540174
5935019,28/02/2013 08:06,28,0.32890912,20/11/2007 12:24,20,0.516871838,Derivatives,TECHSUPPORT,BO Confirmed,DIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL1,1,1926.82088
22601180,28/02/2013 14:02,28,0.584541598,22/08/2012 10:00,22,0.416638082,Africa,PROD CONTROLLER,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,190.1682176
14769845,28/02/2013 17:06,28,0.712259063,07/07/2010 10:13,7,0.42558244,Management/Other,PROD CONTROLLER,BO Confirmed,ASSOCIATE,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,967.2869329
12730921,28/02/2013 17:11,28,0.700951721,28/11/2009 05:03,28,0.210197894,Derivatives,UNAUTHORISED,BO Confirmed,ANALYST,Option,Trade enrichment for system flow,0,0,0,0,0,253129.1973,0,EL6,BL2,1,1188.50559
16842486,01/03/2013 00:10,29,0.007183459,06/02/2011 10:09,6,0.410256723,Derivatives,TECHSUPPORT,BO-BO Confirmed,VICE PRINCIPAL,Bond,Calendar Related,0,0,0,0,0,254193.3146,0,EL6,BL2,1,753.5841088
23776391,01/03/2013 07:13,29,0.300726523,04/01/2013 07:21,4,0.276878482,Derivatives,TECHSUPPORT,BO-BO Confirmed,ANALYST,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,55.99427083
8080037,01/03/2013 13:00,29,0.541366616,05/07/2008 05:10,5,0.201503787,Derivatives,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,1700.326574
26078421,01/03/2013 13:02,1,0.542951648,01/03/2013 13:02,1,0.542951648,MM,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,Call Deposit,Trade enrichment for system flow,0,0,0,0,0,0,0,EL1,BL5,1,0
20642966,04/03/2013 04:23,4,0.182910997,10/03/2012 17:27,10,0.689461499,Prime Services,PROD CONTROLLER,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,358.455706
955245,04/03/2013 06:09,4,0.243800663,08/04/2006 04:18,8,0.179235572,Management/Other,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,TotalReturnSwap,Corrected NDEUSSA Reset Level,0,0,0,0,0,218867.9613,0,EL6,BL2,1,2522.07706
1588589,04/03/2013 09:20,4,0.388766532,07/07/2006 05:20,7,0.194389973,Prime Services,PROD CONTROLLER,BO Confirmed,DIRECTOR,Deposit,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2432.166736
26177639,04/03/2013 11:19,4,0.471490181,04/03/2013 03:18,4,0.137210522,MM,TECHSUPPORT,BO Confirmed,ANALYST,Swap,Valuation Group Request,0,0,0,0,0,274325.4067,0,EL6,BL3,1,0.333773148
14217924,05/03/2013 06:27,5,0.231127919,10/05/2010 03:09,10,0.118763673,MM,PROD CONTROLLER,BO Confirmed,ANALYST,Deposit,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL3,1,1030.137616
26242641,05/03/2013 08:24,5,0.350283242,05/03/2013 04:19,5,0.179906762,Equity,TECHSUPPORT,BO Confirmed,ASSOCIATE,Call Deposit,Trade enrichment for system flow,0,0,0,0,0,0,0,EL1,BL2,1,0.17037037
5388455,05/03/2013 13:18,5,0.554179686,22/07/2007 02:22,22,0.098628515,Prime Services,PROD CONTROLLER,BO Confirmed,ASSOCIATE,Option,Trade enrichment for system flow,0,0,0,0,0,9033290.838,0,EL6,BL2,1,2053.455544
5575697,06/03/2013 06:02,6,0.251734052,08/08/2007 02:26,8,0.10172516,Rates,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2037.150012
